g1	g2	classe	cfopi	descri_simplif	dfi	aaaamm	valconGia	valconEfd	valconDif	icmsGia	icmsEfd	icmsDif	icmsstGia	icmsstEfd	icmsstDif
2-Compras Insumos	08 - Serv.Transporte	E353	2353	Aquis.Serv.Transporte p/Estab.Comercial	F	202011	-2605,36	-2605,36	0,0	-265,6	-265,6	0,0	0,0	0,0	0,0
2-Compras Insumos	08 - Serv.Transporte	E353	2353	Aquis.Serv.Transporte p/Estab.Comercial	F	202012	-512,08	-512,08	0,0	-13,72	-13,72	0,0	0,0	0,0	0,0
2-Compras Insumos	11n - Transf.Produção Não ST	E151	1151	Transf. Para Produção	D	202010	-275,84	-275,84	0,0	-49,65	-49,65	0,0	0,0	0,0	0,0
2-Compras Insumos	11n - Transf.Produção Não ST	E151	2151	Transf. Para Produção	F	202001	-2844,5	-2844,5	0,0	0,0	0,0	0,0	0,0	0,0	0,0
2-Compras Insumos	11n - Transf.Produção Não ST	E151	2151	Transf. Para Produção	F	202002	-19157,49	-19157,49	0,0	0,0	0,0	0,0	0,0	0,0	0,0
2-Compras Insumos	11n - Transf.Produção Não ST	E151	2151	Transf. Para Produção	F	202004	-61413,64	-61413,64	0,0	-53,24	-53,24	0,0	0,0	0,0	0,0
2-Compras Insumos	11n - Transf.Produção Não ST	E151	2151	Transf. Para Produção	F	202005	-15678,55	-15678,55	0,0	0,0	0,0	0,0	0,0	0,0	0,0
2-Compras Insumos	11n - Transf.Produção Não ST	E151	2151	Transf. Para Produção	F	202006	-28309,13	-28309,13	0,0	0,0	0,0	0,0	0,0	0,0	0,0
2-Compras Insumos	11n - Transf.Produção Não ST	E151	2151	Transf. Para Produção	F	202007	-115866,52	-115866,52	0,0	0,0	0,0	0,0	0,0	0,0	0,0
2-Compras Insumos	11n - Transf.Produção Não ST	E151	2151	Transf. Para Produção	F	202008	-141671,64	-141671,64	0,0	0,0	0,0	0,0	0,0	0,0	0,0
2-Compras Insumos	11n - Transf.Produção Não ST	E151	2151	Transf. Para Produção	F	202009	-70917,44	-70917,44	0,0	0,0	0,0	0,0	0,0	0,0	0,0
2-Compras Insumos	11n - Transf.Produção Não ST	E151	2151	Transf. Para Produção	F	202010	-82883,39	-82883,39	0,0	0,0	0,0	0,0	0,0	0,0	0,0
2-Compras Insumos	11n - Transf.Produção Não ST	E151	2151	Transf. Para Produção	F	202011	-15380,3	-15380,3	0,0	0,0	0,0	0,0	0,0	0,0	0,0
2-Compras Insumos	11n - Transf.Produção Não ST	E151	2151	Transf. Para Produção	F	202012	-41791,43	-41791,43	0,0	0,0	0,0	0,0	0,0	0,0	0,0
2-Compras Insumos	12n - Transf.Comércio Não ST	E152	1152	Transf. Para Comércio	D	202001	-35984433,47	-35984433,47	0,0	-6437360,11	-6437360,11	0,0	0,0	0,0	0,0
2-Compras Insumos	12n - Transf.Comércio Não ST	E152	1152	Transf. Para Comércio	D	202002	-30168103,09	-30168103,09	0,0	-5391776,25	-5391776,25	0,0	0,0	0,0	0,0
2-Compras Insumos	12n - Transf.Comércio Não ST	E152	1152	Transf. Para Comércio	D	202003	-32430378,67	-32430378,67	0,0	-5757652,45	-5757652,45	0,0	0,0	0,0	0,0
2-Compras Insumos	12n - Transf.Comércio Não ST	E152	1152	Transf. Para Comércio	D	202004	-33736502,09	-33736502,09	0,0	-5969947,33	-5969947,33	0,0	0,0	0,0	0,0
2-Compras Insumos	12n - Transf.Comércio Não ST	E152	1152	Transf. Para Comércio	D	202005	-25826572,79	-25826572,79	0,0	-4629451,7	-4629451,7	0,0	0,0	0,0	0,0
2-Compras Insumos	12n - Transf.Comércio Não ST	E152	1152	Transf. Para Comércio	D	202006	-29634253,96	-29634253,96	0,0	-5231076,92	-5231076,92	0,0	0,0	0,0	0,0
2-Compras Insumos	12n - Transf.Comércio Não ST	E152	1152	Transf. Para Comércio	D	202007	-35287449,46	-35287449,46	0,0	-6335115,8	-6335115,8	0,0	0,0	0,0	0,0
2-Compras Insumos	12n - Transf.Comércio Não ST	E152	1152	Transf. Para Comércio	D	202008	-29109630,81	-29109630,81	0,0	-5182529,05	-5182529,05	0,0	0,0	0,0	0,0
2-Compras Insumos	12n - Transf.Comércio Não ST	E152	1152	Transf. Para Comércio	D	202009	-29260797,27	-29260797,27	0,0	-5245162,89	-5245162,89	0,0	0,0	0,0	0,0
2-Compras Insumos	12n - Transf.Comércio Não ST	E152	1152	Transf. Para Comércio	D	202010	-31595334,41	-31595334,41	0,0	-5624141,5	-5624141,5	0,0	0,0	0,0	0,0
2-Compras Insumos	12n - Transf.Comércio Não ST	E152	1152	Transf. Para Comércio	D	202011	-23689673,23	-23689673,23	0,0	-4237365,87	-4237365,87	0,0	0,0	0,0	0,0
2-Compras Insumos	12n - Transf.Comércio Não ST	E152	1152	Transf. Para Comércio	D	202012	-20898499,86	-20898499,86	0,0	-3201998,47	-3201998,47	0,0	0,0	0,0	0,0
2-Compras Insumos	12n - Transf.Comércio Não ST	E152	2152	Transf. Para Comércio	F	202001	-30185,46	-30185,46	0,0	-788,62	-788,62	0,0	0,0	0,0	0,0
2-Compras Insumos	12n - Transf.Comércio Não ST	E152	2152	Transf. Para Comércio	F	202002	-236557,77	-236557,77	0,0	-2269,76	-2269,76	0,0	0,0	0,0	0,0
2-Compras Insumos	12n - Transf.Comércio Não ST	E152	2152	Transf. Para Comércio	F	202003	-2483,37	-2483,37	0,0	-122,69	-122,69	0,0	0,0	0,0	0,0
2-Compras Insumos	12n - Transf.Comércio Não ST	E152	2152	Transf. Para Comércio	F	202004	-75124,3	-75124,3	0,0	-953,98	-953,98	0,0	0,0	0,0	0,0
2-Compras Insumos	12n - Transf.Comércio Não ST	E152	2152	Transf. Para Comércio	F	202005	-30573,53	-30573,53	0,0	-31,55	-31,55	0,0	0,0	0,0	0,0
2-Compras Insumos	12n - Transf.Comércio Não ST	E152	2152	Transf. Para Comércio	F	202006	-37449,52	-37449,52	0,0	-209,5	-209,5	0,0	0,0	0,0	0,0
2-Compras Insumos	12n - Transf.Comércio Não ST	E152	2152	Transf. Para Comércio	F	202007	-232993,91	-232993,91	0,0	-1254,38	-1254,38	0,0	0,0	0,0	0,0
2-Compras Insumos	12n - Transf.Comércio Não ST	E152	2152	Transf. Para Comércio	F	202008	-55302,43	-55302,43	0,0	-153,15	-153,15	0,0	0,0	0,0	0,0
2-Compras Insumos	12n - Transf.Comércio Não ST	E152	2152	Transf. Para Comércio	F	202009	-168923,47	-168923,47	0,0	-1235,08	-1235,08	0,0	0,0	0,0	0,0
2-Compras Insumos	12n - Transf.Comércio Não ST	E152	2152	Transf. Para Comércio	F	202010	-54023,49	-54023,49	0,0	-777,74	-777,74	0,0	0,0	0,0	0,0
2-Compras Insumos	12n - Transf.Comércio Não ST	E152	2152	Transf. Para Comércio	F	202011	-223846,01	-223846,01	0,0	-1284,37	-1284,37	0,0	0,0	0,0	0,0
2-Compras Insumos	12n - Transf.Comércio Não ST	E152	2152	Transf. Para Comércio	F	202012	-158652,97	-158652,97	0,0	-1438,02	-1438,02	0,0	0,0	0,0	0,0
3-Compras Consumo	03n - Uso e Consumo Não ST	E556	1556	Compra Uso e Consumo	D	202001	-143979,18	-143979,18	0,0	0,0	0,0	0,0	0,0	0,0	0,0
3-Compras Consumo	03n - Uso e Consumo Não ST	E556	1556	Compra Uso e Consumo	D	202002	-252914,64	-252914,64	0,0	0,0	0,0	0,0	0,0	0,0	0,0
3-Compras Consumo	03n - Uso e Consumo Não ST	E556	1556	Compra Uso e Consumo	D	202003	-358135,67	-358135,67	0,0	0,0	0,0	0,0	0,0	0,0	0,0
3-Compras Consumo	03n - Uso e Consumo Não ST	E556	1556	Compra Uso e Consumo	D	202004	-282349,31	-282349,31	0,0	0,0	0,0	0,0	0,0	0,0	0,0
3-Compras Consumo	03n - Uso e Consumo Não ST	E556	1556	Compra Uso e Consumo	D	202005	-191519,1	-191519,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0
3-Compras Consumo	03n - Uso e Consumo Não ST	E556	1556	Compra Uso e Consumo	D	202006	-74211,99	-74211,99	0,0	0,0	0,0	0,0	0,0	0,0	0,0
3-Compras Consumo	03n - Uso e Consumo Não ST	E556	1556	Compra Uso e Consumo	D	202007	-125517,75	-125517,75	0,0	0,0	0,0	0,0	0,0	0,0	0,0
3-Compras Consumo	03n - Uso e Consumo Não ST	E556	1556	Compra Uso e Consumo	D	202008	-187846,67	-187846,67	0,0	0,0	0,0	0,0	0,0	0,0	0,0
3-Compras Consumo	03n - Uso e Consumo Não ST	E556	1556	Compra Uso e Consumo	D	202009	-167272,87	-167272,87	0,0	0,0	0,0	0,0	0,0	0,0	0,0
3-Compras Consumo	03n - Uso e Consumo Não ST	E556	1556	Compra Uso e Consumo	D	202010	-119883,51	-119883,51	0,0	0,0	0,0	0,0	0,0	0,0	0,0
3-Compras Consumo	03n - Uso e Consumo Não ST	E556	1556	Compra Uso e Consumo	D	202011	-380382,92	-380382,92	0,0	0,0	0,0	0,0	0,0	0,0	0,0
3-Compras Consumo	03n - Uso e Consumo Não ST	E556	1556	Compra Uso e Consumo	D	202012	-345913,22	-345913,22	0,0	0,0	0,0	0,0	0,0	0,0	0,0
3-Compras Consumo	03n - Uso e Consumo Não ST	E556	2556	Compra Uso e Consumo	F	202005	-8148,0	-8148,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
3-Compras Consumo	03n - Uso e Consumo Não ST	E556	3556	Compra Uso e Consumo	I	202001	-20470,84	-20470,84	0,0	0,0	0,0	0,0	0,0	0,0	0,0
3-Compras Consumo	03n - Uso e Consumo Não ST	E556	3556	Compra Uso e Consumo	I	202003	-30686,91	-30686,91	0,0	0,0	0,0	0,0	0,0	0,0	0,0
3-Compras Consumo	03n - Uso e Consumo Não ST	E556	3556	Compra Uso e Consumo	I	202004	-58768,54	-58768,54	0,0	0,0	0,0	0,0	0,0	0,0	0,0
3-Compras Consumo	03n - Uso e Consumo Não ST	E556	3556	Compra Uso e Consumo	I	202005	-332723,05	-332723,05	0,0	0,0	0,0	0,0	0,0	0,0	0,0
3-Compras Consumo	03n - Uso e Consumo Não ST	E556	3556	Compra Uso e Consumo	I	202007	-1520525,07	-1520525,07	0,0	0,0	0,0	0,0	0,0	0,0	0,0
3-Compras Consumo	03n - Uso e Consumo Não ST	E556	3556	Compra Uso e Consumo	I	202009	-20023,28	-20023,28	0,0	0,0	0,0	0,0	0,0	0,0	0,0
3-Compras Consumo	03s - Uso e Consumo ST	E407	1407	Compra Uso e Consumo ST	D	202001	-9620,25	-9620,25	0,0	0,0	0,0	0,0	0,0	0,0	0,0
3-Compras Consumo	03s - Uso e Consumo ST	E407	1407	Compra Uso e Consumo ST	D	202002	-13574,52	-13574,52	0,0	0,0	0,0	0,0	0,0	0,0	0,0
3-Compras Consumo	03s - Uso e Consumo ST	E407	1407	Compra Uso e Consumo ST	D	202003	-638,55	-638,55	0,0	0,0	0,0	0,0	0,0	0,0	0,0
3-Compras Consumo	03s - Uso e Consumo ST	E407	1407	Compra Uso e Consumo ST	D	202004	-1995,01	-1995,01	0,0	0,0	0,0	0,0	0,0	0,0	0,0
3-Compras Consumo	03s - Uso e Consumo ST	E407	1407	Compra Uso e Consumo ST	D	202005	-12626,67	-12626,67	0,0	0,0	0,0	0,0	0,0	0,0	0,0
3-Compras Consumo	03s - Uso e Consumo ST	E407	1407	Compra Uso e Consumo ST	D	202006	-6944,74	-6944,74	0,0	0,0	0,0	0,0	0,0	0,0	0,0
3-Compras Consumo	03s - Uso e Consumo ST	E407	1407	Compra Uso e Consumo ST	D	202007	-1437,25	-1437,25	0,0	0,0	0,0	0,0	0,0	0,0	0,0
3-Compras Consumo	03s - Uso e Consumo ST	E407	1407	Compra Uso e Consumo ST	D	202008	-1386,56	-1386,56	0,0	0,0	0,0	0,0	0,0	0,0	0,0
3-Compras Consumo	03s - Uso e Consumo ST	E407	1407	Compra Uso e Consumo ST	D	202009	-3766,15	-3766,15	0,0	0,0	0,0	0,0	0,0	0,0	0,0
3-Compras Consumo	03s - Uso e Consumo ST	E407	1407	Compra Uso e Consumo ST	D	202010	-7942,7	-7942,7	0,0	0,0	0,0	0,0	0,0	0,0	0,0
3-Compras Consumo	03s - Uso e Consumo ST	E407	1407	Compra Uso e Consumo ST	D	202011	-3999,44	-3999,44	0,0	0,0	0,0	0,0	0,0	0,0	0,0
3-Compras Consumo	03s - Uso e Consumo ST	E407	1407	Compra Uso e Consumo ST	D	202012	-4293,65	-4293,65	0,0	0,0	0,0	0,0	0,0	0,0	0,0
3-Compras Consumo	08 - Serv.Transporte	S206	5206	Anulação de valor relativo a aquisição de serviço de transporte	D	202010	511818,34	511818,34	0,0	60204,33	60204,33	0,0	0,0	0,0	0,0
3-Compras Consumo	08 - Serv.Transporte	S206	6206	Anulação de valor relativo a aquisição de serviço de transporte	F	202010	466,27	466,27	0,0	55,95	55,95	0,0	0,0	0,0	0,0
3-Compras Consumo	13z - Uso e Consumo - Outros	E557	1557	Transf. De Material Para Uso ou Consumo	D	202003	-6600,0	-6600,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
3-Compras Consumo	13z - Uso e Consumo - Outros	S557	5557	Transf. De Material de Uso ou Consumo	D	202001	1500,0	1500,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
3-Compras Consumo	13z - Uso e Consumo - Outros	S557	5557	Transf. De Material de Uso ou Consumo	D	202004	1287,75	1287,75	0,0	0,0	0,0	0,0	0,0	0,0	0,0
3-Compras Consumo	13z - Uso e Consumo - Outros	S557	5557	Transf. De Material de Uso ou Consumo	D	202005	4194,0	4194,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
3-Compras Consumo	13z - Uso e Consumo - Outros	S557	5557	Transf. De Material de Uso ou Consumo	D	202007	5477,28	5477,28	0,0	0,0	0,0	0,0	0,0	0,0	0,0
3-Compras Consumo	13z - Uso e Consumo - Outros	S557	5557	Transf. De Material de Uso ou Consumo	D	202008	91288,0	91288,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
3-Compras Consumo	13z - Uso e Consumo - Outros	S557	5557	Transf. De Material de Uso ou Consumo	D	202009	18937,5	18937,5	0,0	0,0	0,0	0,0	0,0	0,0	0,0
3-Compras Consumo	13z - Uso e Consumo - Outros	S557	5557	Transf. De Material de Uso ou Consumo	D	202011	15880,0	15880,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
3-Compras Consumo	13z - Uso e Consumo - Outros	S557	6557	Transf. De Material de Uso ou Consumo	F	202001	2250,0	2250,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
3-Compras Consumo	13z - Uso e Consumo - Outros	S557	6557	Transf. De Material de Uso ou Consumo	F	202002	1500,0	1500,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
3-Compras Consumo	13z - Uso e Consumo - Outros	S557	6557	Transf. De Material de Uso ou Consumo	F	202003	425,0	425,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
3-Compras Consumo	13z - Uso e Consumo - Outros	S557	6557	Transf. De Material de Uso ou Consumo	F	202004	3105,75	3105,75	0,0	0,0	0,0	0,0	0,0	0,0	0,0
3-Compras Consumo	13z - Uso e Consumo - Outros	S557	6557	Transf. De Material de Uso ou Consumo	F	202005	32620,0	32620,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
3-Compras Consumo	13z - Uso e Consumo - Outros	S557	6557	Transf. De Material de Uso ou Consumo	F	202006	28755,72	28755,72	0,0	0,0	0,0	0,0	0,0	0,0	0,0
3-Compras Consumo	13z - Uso e Consumo - Outros	S557	6557	Transf. De Material de Uso ou Consumo	F	202007	27973,97	27973,97	0,0	0,0	0,0	0,0	0,0	0,0	0,0
3-Compras Consumo	13z - Uso e Consumo - Outros	S557	6557	Transf. De Material de Uso ou Consumo	F	202008	625,0	625,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
3-Compras Consumo	13z - Uso e Consumo - Outros	S557	6557	Transf. De Material de Uso ou Consumo	F	202010	560,0	560,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
3-Compras Consumo	13z - Uso e Consumo - Outros	S557	6557	Transf. De Material de Uso ou Consumo	F	202011	15000,0	15000,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
4-Ativo	04n - Ativo Imobilizado Não ST	E551	1551	Compra de bem para o ativo imobilizado	D	202001	-58131,04	-58131,04	0,0	0,0	0,0	0,0	0,0	0,0	0,0
4-Ativo	04n - Ativo Imobilizado Não ST	E551	1551	Compra de bem para o ativo imobilizado	D	202002	-182843,37	-182843,37	0,0	0,0	0,0	0,0	0,0	0,0	0,0
4-Ativo	04n - Ativo Imobilizado Não ST	E551	1551	Compra de bem para o ativo imobilizado	D	202003	-97963,52	-97963,52	0,0	0,0	0,0	0,0	0,0	0,0	0,0
4-Ativo	04n - Ativo Imobilizado Não ST	E551	1551	Compra de bem para o ativo imobilizado	D	202005	-95295,0	-95295,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
4-Ativo	04n - Ativo Imobilizado Não ST	E551	1551	Compra de bem para o ativo imobilizado	D	202008	-70000,0	-70000,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
4-Ativo	04n - Ativo Imobilizado Não ST	E551	1551	Compra de bem para o ativo imobilizado	D	202010	-884962,2	-884962,2	0,0	0,0	0,0	0,0	0,0	0,0	0,0
4-Ativo	04n - Ativo Imobilizado Não ST	E551	1551	Compra de bem para o ativo imobilizado	D	202012	-3122583,8	-3122583,8	0,0	0,0	0,0	0,0	0,0	0,0	0,0
4-Ativo	04n - Ativo Imobilizado Não ST	E551	2551	Compra de bem para o ativo imobilizado	F	202007	-187200,0	-187200,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
4-Ativo	04n - Ativo Imobilizado Não ST	E551	3551	Compra de bem para o ativo imobilizado	I	202001	-134686,95	-134686,95	0,0	0,0	0,0	0,0	0,0	0,0	0,0
4-Ativo	04n - Ativo Imobilizado Não ST	E551	3551	Compra de bem para o ativo imobilizado	I	202002	-22366,34	-22366,34	0,0	0,0	0,0	0,0	0,0	0,0	0,0
4-Ativo	04n - Ativo Imobilizado Não ST	E551	3551	Compra de bem para o ativo imobilizado	I	202005	-345397,62	-345397,62	0,0	0,0	0,0	0,0	0,0	0,0	0,0
4-Ativo	04n - Ativo Imobilizado Não ST	E551	3551	Compra de bem para o ativo imobilizado	I	202006	-2012934,1	-2012934,11	0,01	0,0	0,0	0,0	0,0	0,0	0,0
4-Ativo	04n - Ativo Imobilizado Não ST	E551	3551	Compra de bem para o ativo imobilizado	I	202008	-80315,04	-80315,04	0,0	0,0	0,0	0,0	0,0	0,0	0,0
4-Ativo	04n - Ativo Imobilizado Não ST	E551	3551	Compra de bem para o ativo imobilizado	I	202009	-994527,61	-994527,61	0,0	0,0	0,0	0,0	0,0	0,0	0,0
4-Ativo	04n - Ativo Imobilizado Não ST	E551	3551	Compra de bem para o ativo imobilizado	I	202011	-4370,51	-4370,51	0,0	0,0	0,0	0,0	0,0	0,0	0,0
4-Ativo	04n - Ativo Imobilizado Não ST	E551	3551	Compra de bem para o ativo imobilizado	I	202012	-88888,68	-88888,68	0,0	0,0	0,0	0,0	0,0	0,0	0,0
4-Ativo	04s - Ativo Imobilizado ST	E406	1406	Compra de bem para o ativo imobilizado ST	D	202007	-100305,32	-100305,32	0,0	0,0	0,0	0,0	0,0	0,0	0,0
4-Ativo	04z - Ativo Imobilizado - Outros	E554	1554	Retorno de Remessa de bem do At.Imobilizado p/Uso Fora do Estab.	D	202002	0,0	-201058,62	201058,62	0,0	0,0	0,0	0,0	0,0	0,0
4-Ativo	04z - Ativo Imobilizado - Outros	E554	1554	Retorno de Remessa de bem do At.Imobilizado p/Uso Fora do Estab.	D	202003	-127950,0	-127950,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
4-Ativo	04z - Ativo Imobilizado - Outros	E554	1554	Retorno de Remessa de bem do At.Imobilizado p/Uso Fora do Estab.	D	202004	-631800,0	-631800,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
4-Ativo	04z - Ativo Imobilizado - Outros	E554	1554	Retorno de Remessa de bem do At.Imobilizado p/Uso Fora do Estab.	D	202005	-30000,0	-30000,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
4-Ativo	04z - Ativo Imobilizado - Outros	E554	1554	Retorno de Remessa de bem do At.Imobilizado p/Uso Fora do Estab.	D	202006	-291880,05	-291880,05	0,0	0,0	0,0	0,0	0,0	0,0	0,0
4-Ativo	04z - Ativo Imobilizado - Outros	E554	1554	Retorno de Remessa de bem do At.Imobilizado p/Uso Fora do Estab.	D	202007	-41000,0	-41000,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
4-Ativo	04z - Ativo Imobilizado - Outros	E554	1554	Retorno de Remessa de bem do At.Imobilizado p/Uso Fora do Estab.	D	202009	-121800,0	-121800,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
4-Ativo	04z - Ativo Imobilizado - Outros	E554	1554	Retorno de Remessa de bem do At.Imobilizado p/Uso Fora do Estab.	D	202010	-20000,0	-20000,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
4-Ativo	04z - Ativo Imobilizado - Outros	E554	1554	Retorno de Remessa de bem do At.Imobilizado p/Uso Fora do Estab.	D	202011	-10000,0	-10000,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
4-Ativo	04z - Ativo Imobilizado - Outros	E554	2554	Retorno de Remessa de bem do At.Imobilizado p/Uso Fora do Estab.	F	202003	-103600,0	-103600,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
4-Ativo	04z - Ativo Imobilizado - Outros	E554	2554	Retorno de Remessa de bem do At.Imobilizado p/Uso Fora do Estab.	F	202004	-37950,0	-37950,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
4-Ativo	04z - Ativo Imobilizado - Outros	E554	2554	Retorno de Remessa de bem do At.Imobilizado p/Uso Fora do Estab.	F	202006	-318000,0	-318000,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
4-Ativo	04z - Ativo Imobilizado - Outros	E554	2554	Retorno de Remessa de bem do At.Imobilizado p/Uso Fora do Estab.	F	202007	-20000,0	-20000,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
4-Ativo	04z - Ativo Imobilizado - Outros	E554	2554	Retorno de Remessa de bem do At.Imobilizado p/Uso Fora do Estab.	F	202008	-31800,0	-31800,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
4-Ativo	04z - Ativo Imobilizado - Outros	E554	2554	Retorno de Remessa de bem do At.Imobilizado p/Uso Fora do Estab.	F	202009	-31800,0	-31800,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
4-Ativo	04z - Ativo Imobilizado - Outros	E554	2554	Retorno de Remessa de bem do At.Imobilizado p/Uso Fora do Estab.	F	202012	-51800,0	-51800,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
4-Ativo	04z - Ativo Imobilizado - Outros	E555	1555	Entrada de bem do ativo imobilizado de terceiro, remetido para uso no estabelecimento	D	202002	-201058,62	0,0	-201058,62	0,0	0,0	0,0	0,0	0,0	0,0
4-Ativo	04z - Ativo Imobilizado - Outros	E555	1555	Entrada de bem do ativo imobilizado de terceiro, remetido para uso no estabelecimento	D	202007	-99000,0	-99000,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
4-Ativo	04z - Ativo Imobilizado - Outros	E555	2555	Entrada de bem do ativo imobilizado de terceiro, remetido para uso no estabelecimento	F	202007	-31800,0	-31800,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
4-Ativo	04z - Ativo Imobilizado - Outros	E604	1604	Lançamento do crédito relativo à compra de bem para o ativo imobilizado	D	202001	0,0	0,0	0,0	-1128,33	-1128,33	0,0	0,0	0,0	0,0
4-Ativo	04z - Ativo Imobilizado - Outros	E604	1604	Lançamento do crédito relativo à compra de bem para o ativo imobilizado	D	202002	0,0	0,0	0,0	-1279,96	-1279,96	0,0	0,0	0,0	0,0
4-Ativo	04z - Ativo Imobilizado - Outros	E604	1604	Lançamento do crédito relativo à compra de bem para o ativo imobilizado	D	202003	0,0	0,0	0,0	-1520,26	-1520,26	0,0	0,0	0,0	0,0
4-Ativo	04z - Ativo Imobilizado - Outros	E604	1604	Lançamento do crédito relativo à compra de bem para o ativo imobilizado	D	202004	0,0	0,0	0,0	-1738,42	-1738,42	0,0	0,0	0,0	0,0
4-Ativo	04z - Ativo Imobilizado - Outros	E604	1604	Lançamento do crédito relativo à compra de bem para o ativo imobilizado	D	202005	0,0	0,0	0,0	-1625,83	-1625,83	0,0	0,0	0,0	0,0
4-Ativo	04z - Ativo Imobilizado - Outros	E604	1604	Lançamento do crédito relativo à compra de bem para o ativo imobilizado	D	202006	0,0	0,0	0,0	-1341,25	-1341,25	0,0	0,0	0,0	0,0
4-Ativo	04z - Ativo Imobilizado - Outros	E604	1604	Lançamento do crédito relativo à compra de bem para o ativo imobilizado	D	202007	0,0	0,0	0,0	-1337,2	-1337,2	0,0	0,0	0,0	0,0
4-Ativo	04z - Ativo Imobilizado - Outros	E604	1604	Lançamento do crédito relativo à compra de bem para o ativo imobilizado	D	202008	0,0	0,0	0,0	-1308,32	-1308,32	0,0	0,0	0,0	0,0
4-Ativo	04z - Ativo Imobilizado - Outros	E604	1604	Lançamento do crédito relativo à compra de bem para o ativo imobilizado	D	202009	0,0	0,0	0,0	-1268,13	-1268,13	0,0	0,0	0,0	0,0
4-Ativo	04z - Ativo Imobilizado - Outros	E604	1604	Lançamento do crédito relativo à compra de bem para o ativo imobilizado	D	202010	0,0	0,0	0,0	-1399,82	-1399,82	0,0	0,0	0,0	0,0
4-Ativo	04z - Ativo Imobilizado - Outros	E604	1604	Lançamento do crédito relativo à compra de bem para o ativo imobilizado	D	202011	0,0	0,0	0,0	-1464,57	-1464,57	0,0	0,0	0,0	0,0
4-Ativo	04z - Ativo Imobilizado - Outros	E604	1604	Lançamento do crédito relativo à compra de bem para o ativo imobilizado	D	202012	0,0	0,0	0,0	-1431,0	-1431,0	0,0	0,0	0,0	0,0
4-Ativo	04z - Ativo Imobilizado - Outros	E908	1908	Entrada de bem por conta de contrato de comodato	D	202002	-6800,0	-6800,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
4-Ativo	04z - Ativo Imobilizado - Outros	E908	1908	Entrada de bem por conta de contrato de comodato	D	202003	-2800,0	-2800,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
4-Ativo	04z - Ativo Imobilizado - Outros	E908	1908	Entrada de bem por conta de contrato de comodato	D	202009	-2800,0	-2800,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
4-Ativo	04z - Ativo Imobilizado - Outros	E908	2908	Entrada de bem por conta de contrato de comodato	F	202001	-40000,0	-40000,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
4-Ativo	04z - Ativo Imobilizado - Outros	E909	1909	Retorno de bem remetido por conta de contrato de comodato	D	202001	-197434,94	-197434,94	0,0	0,0	0,0	0,0	0,0	0,0	0,0
4-Ativo	04z - Ativo Imobilizado - Outros	E909	1909	Retorno de bem remetido por conta de contrato de comodato	D	202002	-35033,35	-35033,35	0,0	0,0	0,0	0,0	0,0	0,0	0,0
4-Ativo	04z - Ativo Imobilizado - Outros	E909	1909	Retorno de bem remetido por conta de contrato de comodato	D	202003	-310500,0	-310500,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
4-Ativo	04z - Ativo Imobilizado - Outros	E909	1909	Retorno de bem remetido por conta de contrato de comodato	D	202006	-738164,46	-738164,46	0,0	0,0	0,0	0,0	0,0	0,0	0,0
